region,year,total_cases,case_change_vs_prev_year,pct_change_vs_prev_year,region_case_rank_in_year,high_crime_region
Kiira,2020,3252,38.0,1.1823273179838207,27.0,0
Kiira,2020,3362,148.0,4.604853764779091,27.0,0
Kiira,2020,3045,-169.0,-5.258245177349098,27.0,0
Kiira,2020,3353,139.0,4.32482887367766,27.0,1
Kiira,2020,3023,-191.0,-5.942750466708152,27.0,0
Kiira,2020,3308,94.0,2.9247044181705038,27.0,0
Kiira,2020,3313,99.0,3.0802738021157436,27.0,0
Kiira,2020,3138,-76.0,-2.3646546359676415,27.0,0
Kiira,2020,3092,-122.0,-3.7958929682638454,27.0,0
Kiira,2020,3084,-130.0,-4.044803982576229,27.0,1
Kiira,2020,3226,12.0,0.37336652146857496,27.0,0
Kiira,2020,3324,110.0,3.422526446795271,27.0,0
Kiira,2020,3191,-23.0,-0.7156191661481021,27.0,0
Kiira,2020,2863,-351.0,-10.920970752955817,27.0,0
Kiira,2020,3128,-86.0,-2.675793403858121,27.0,0
Kiira,2020,3123,-91.0,-2.8313627878033603,27.0,0
Kiira,2020,3291,77.0,2.3957685127566895,27.0,0
Kiira,2019,3557,92.0,2.655122655122655,25.0,0
Kiira,2019,3490,25.0,0.7215007215007215,25.0,0
Kiira,2019,3615,150.0,4.329004329004329,25.0,0
Kiira,2019,3629,164.0,4.733044733044734,25.0,0
Kiira,2019,3382,-83.0,-2.3953823953823954,25.0,0
Kiira,2019,3321,-144.0,-4.1558441558441555,25.0,0
Kiira,2019,3451,-14.0,-0.40404040404040403,25.0,0
Kiira,2019,3173,-292.0,-8.427128427128427,25.0,0
Kiira,2019,3490,25.0,0.7215007215007215,25.0,1
Kiira,2019,3374,-91.0,-2.6262626262626263,25.0,0
Kiira,2019,3998,533.0,15.382395382395384,25.0,0
Kiira,2019,3700,235.0,6.782106782106783,25.0,0
Kiira,2019,3359,-106.0,-3.059163059163059,25.0,0
Kiira,2019,3289,-176.0,-5.079365079365079,25.0,0
Kiira,2019,3346,-119.0,-3.4343434343434343,25.0,0
Kiira,2019,3632,167.0,4.81962481962482,25.0,0
Kiira,2019,3637,172.0,4.963924963924964,25.0,0
Kiira,2019,3703,238.0,6.8686868686868685,25.0,0
Kiira,2019,3317,-148.0,-4.271284271284272,25.0,0
Kiira,2019,3547,82.0,2.366522366522367,25.0,0
North West Nile,2024,3699,-149.0,-3.8721413721413724,24.0,0
North West Nile,2024,4157,309.0,8.03014553014553,24.0,0
North West Nile,2024,3689,-159.0,-4.132016632016632,24.0,0
North West Nile,2024,3613,-235.0,-6.107068607068608,24.0,1
North West Nile,2024,3643,-205.0,-5.327442827442828,24.0,0
North West Nile,2024,3846,-2.0,-0.05197505197505198,24.0,0
North West Nile,2024,3977,129.0,3.3523908523908528,24.0,0
North West Nile,2024,3964,116.0,3.0145530145530146,24.0,0
North West Nile,2024,3650,-198.0,-5.145530145530146,24.0,0
North West Nile,2024,3776,-72.0,-1.8711018711018712,24.0,0
North West Nile,2024,3752,-96.0,-2.494802494802495,24.0,0
North West Nile,2024,3626,-222.0,-5.769230769230769,24.0,0
North West Nile,2024,3748,-100.0,-2.598752598752599,24.0,0
North West Nile,2024,4102,254.0,6.600831600831601,24.0,0
North West Nile,2024,3603,-245.0,-6.366943866943867,24.0,0
North West Nile,2024,3888,40.0,1.0395010395010396,24.0,0
North West Nile,2024,4107,259.0,6.730769230769231,24.0,0
North West Nile,2024,4096,248.0,6.4449064449064455,24.0,0
North West Nile,2024,4168,320.0,8.316008316008316,24.0,0
North West Nile,2024,3906,58.0,1.5072765072765073,24.0,0
North West Nile,2023,4151,90.0,2.216202905688254,24.0,0
North West Nile,2023,3959,-102.0,-2.511696626446688,24.0,1
North West Nile,2023,3798,-263.0,-6.476237379955677,24.0,0
North West Nile,2023,4031,-30.0,-0.7387343018960847,24.0,1
North West Nile,2023,4283,222.0,5.466633834031027,24.0,0
North West Nile,2023,3616,-445.0,-10.957892144791922,24.0,0
North West Nile,2023,3967,-94.0,-2.3147008126077324,24.0,0
North West Nile,2023,4171,110.0,2.708692440285644,24.0,0
North West Nile,2023,4061,0.0,0.0,24.0,0
North West Nile,2023,4310,249.0,6.131494705737503,24.0,1
North West Nile,2023,4260,199.0,4.900270869244029,24.0,0
North West Nile,2023,3776,-285.0,-7.017975868012805,24.0,0
North West Nile,2023,4077,16.0,0.39399162767791185,24.0,0
North West Nile,2023,3913,-148.0,-3.644422556020684,24.0,0
North West Nile,2023,3910,-151.0,-3.7182959862102933,24.0,0
North West Nile,2023,3790,-271.0,-6.6732331937946325,24.0,0
North West Nile,2023,4109,48.0,1.1819748830337355,24.0,0
North West Nile,2023,4315,254.0,6.2546170893868505,24.0,0
North West Nile,2023,4127,66.0,1.6252154641713863,24.0,0
North West Nile,2023,3778,-283.0,-6.9687269145530655,24.0,0
North West Nile,2022,4486,-12.0,-0.2667852378835038,25.0,0
North West Nile,2022,4611,113.0,2.5122276567363273,25.0,0
North West Nile,2022,4470,-28.0,-0.6224988883948421,25.0,0
North West Nile,2022,4567,69.0,1.5340151178301467,25.0,0
North West Nile,2022,4350,-148.0,-3.2903512672298802,25.0,0
North West Nile,2022,4444,-54.0,-1.200533570475767,25.0,0
North West Nile,2022,4431,-67.0,-1.4895509115162293,25.0,0
North West Nile,2022,4824,326.0,7.247665629168519,25.0,0
North West Nile,2022,4271,-227.0,-5.046687416629613,25.0,0
North West Nile,2022,4028,-470.0,-10.449088483770565,25.0,0
North West Nile,2022,4808,310.0,6.891951978657181,25.0,0
North West Nile,2022,4524,26.0,0.5780346820809248,25.0,0
North West Nile,2022,4228,-270.0,-6.002667852378836,25.0,0
North West Nile,2022,4697,199.0,4.424188528234771,25.0,0
North West Nile,2022,4625,127.0,2.8234771009337485,25.0,0
North West Nile,2022,4865,367.0,8.159181858603825,25.0,1
North West Nile,2022,4541,43.0,0.9559804357492218,25.0,0
North West Nile,2022,5035,537.0,11.938639395286794,25.0,0
North West Nile,2022,4472,-26.0,-0.5780346820809248,25.0,0
North West Nile,2022,4625,127.0,2.8234771009337485,25.0,1
North West Nile,2021,4062,139.0,3.5432067295437166,26.0,0
North West Nile,2021,4533,610.0,15.549324496558755,26.0,0
North West Nile,2021,3839,-84.0,-2.1412184552638287,26.0,0
North West Nile,2021,3834,-89.0,-2.2686719347438182,26.0,0
North West Nile,2021,4066,143.0,3.6451695131277084,26.0,0
North West Nile,2021,3673,-250.0,-6.372673973999491,26.0,0
North West Nile,2021,3778,-145.0,-3.6961509049197048,26.0,0
North West Nile,2021,3895,-28.0,-0.7137394850879428,26.0,0
North West Nile,2021,4236,313.0,7.978587815447362,26.0,1
North West Nile,2021,4066,143.0,3.6451695131277084,26.0,0
North West Nile,2021,3938,15.0,0.38236043843996936,26.0,0
North West Nile,2021,3822,-101.0,-2.574560285495794,26.0,0
North West Nile,2021,3510,-413.0,-10.527657405047158,26.0,0
North West Nile,2021,4323,400.0,10.196278358399184,26.0,0
North West Nile,2021,3911,-12.0,-0.30588835075197557,26.0,0
North West Nile,2021,3778,-145.0,-3.6961509049197048,26.0,0
North West Nile,2021,4369,446.0,11.36885036961509,26.0,0
North West Nile,2021,3680,-243.0,-6.194239102727504,26.0,0
North West Nile,2021,4175,252.0,6.423655365791486,26.0,0
North West Nile,2021,3925,2.0,0.05098139179199593,26.0,0
North West Nile,2020,3753,132.0,3.645401822700911,26.0,0
North West Nile,2020,3718,97.0,2.6788180060756694,26.0,0
North West Nile,2020,3750,129.0,3.5625517812758902,26.0,1
North West Nile,2020,4054,433.0,11.958022645677989,26.0,0
North West Nile,2020,4016,395.0,10.908588787627727,26.0,0
North West Nile,2020,3496,-125.0,-3.452085059375863,26.0,0
North West Nile,2020,3711,90.0,2.4855012427506216,26.0,1
North West Nile,2020,3314,-307.0,-8.478320905827118,26.0,0
North West Nile,2020,3770,149.0,4.1148853907760286,26.0,0
North West Nile,2020,3814,193.0,5.330019331676333,26.0,0
North West Nile,2020,3245,-376.0,-10.383871858602596,26.0,0
North West Nile,2020,3617,-4.0,-0.11046672190002761,26.0,0
North West Nile,2020,3752,131.0,3.6177851422259044,26.0,0
North West Nile,2020,3684,63.0,1.739850869925435,26.0,0
North West Nile,2020,3400,-221.0,-6.103286384976526,26.0,0
North West Nile,2020,3417,-204.0,-5.633802816901409,26.0,0
North West Nile,2020,3595,-26.0,-0.7180336923501794,26.0,0
North West Nile,2020,3544,-77.0,-2.1264843965755316,26.0,0
North West Nile,2020,3560,-61.0,-1.6846175089754212,26.0,0
North West Nile,2020,3378,-243.0,-6.7108533554266785,26.0,0
North West Nile,2019,3346,5.0,0.149655791679138,26.0,0
North West Nile,2019,3609,268.0,8.021550434001796,26.0,0
North West Nile,2019,3144,-197.0,-5.896438192158036,26.0,0
North West Nile,2019,3304,-37.0,-1.1074528584256211,26.0,0
North West Nile,2019,3442,101.0,3.023046991918587,26.0,0
North West Nile,2019,3081,-260.0,-7.782101167315175,26.0,0
North West Nile,2019,3347,6.0,0.17958695001496558,26.0,0
North West Nile,2019,3514,173.0,5.1780903920981745,26.0,0
North West Nile,2019,3175,-166.0,-4.968572283747381,26.0,0
North West Nile,2019,3363,22.0,0.6584854833882071,26.0,0
North West Nile,2019,3500,159.0,4.759054175396588,26.0,0
North West Nile,2019,3729,388.0,11.613289434301107,26.0,0
North West Nile,2019,3355,14.0,0.41903621670158636,26.0,0
North West Nile,2019,3221,-120.0,-3.5917390002993113,26.0,0
North West Nile,2019,3036,-305.0,-9.129003292427416,26.0,0
North West Nile,2019,3223,-118.0,-3.5318766836276563,26.0,0
North West Nile,2019,3108,-233.0,-6.97395989224783,26.0,1
North West Nile,2019,3625,284.0,8.500448967375037,26.0,0
North West Nile,2019,3489,148.0,4.4298114337024845,26.0,0
North West Nile,2019,3153,-188.0,-5.627057767135589,26.0,0
Mt Moroto,2024,3550,-142.0,-3.8461538461538463,25.0,0
Mt Moroto,2024,3704,12.0,0.3250270855904659,25.0,0
Mt Moroto,2024,3881,189.0,5.119176598049838,25.0,0
Mt Moroto,2024,3784,92.0,2.4918743228602382,25.0,0
Mt Moroto,2024,3765,73.0,1.9772481040086676,25.0,0
Mt Moroto,2024,3729,37.0,1.0021668472372698,25.0,0
Mt Moroto,2024,3493,-199.0,-5.390032502708559,25.0,0
Mt Moroto,2024,3706,14.0,0.37919826652221017,25.0,0
Mt Moroto,2024,3684,-8.0,-0.21668472372697722,25.0,0
Mt Moroto,2024,3432,-260.0,-7.042253521126761,25.0,0
Mt Moroto,2024,4000,308.0,8.342361863488625,25.0,0
Mt Moroto,2024,3583,-109.0,-2.952329360780065,25.0,0
Mt Moroto,2024,3437,-255.0,-6.906825568797399,25.0,0
Mt Moroto,2024,3611,-81.0,-2.1939328277356447,25.0,0
Mt Moroto,2024,3644,-48.0,-1.3001083423618636,25.0,0
Mt Moroto,2024,3679,-13.0,-0.35211267605633806,25.0,0
Mt Moroto,2024,3641,-51.0,-1.38136511375948,25.0,1
Mt Moroto,2024,3689,-3.0,-0.08125677139761647,25.0,0
Mt Moroto,2024,3719,27.0,0.7313109425785482,25.0,0
Mt Moroto,2024,3710,18.0,0.4875406283856988,25.0,0
Mt Moroto,2023,4164,80.0,1.9588638589618024,23.0,0
Mt Moroto,2023,4176,92.0,2.2526934378060726,23.0,0
Mt Moroto,2023,4181,97.0,2.3751224289911854,23.0,0
Mt Moroto,2023,4232,148.0,3.623898139079334,23.0,0
Mt Moroto,2023,3942,-142.0,-3.4769833496571985,23.0,0
Mt Moroto,2023,3949,-135.0,-3.305582761998041,23.0,0
Mt Moroto,2023,4295,211.0,5.166503428011753,23.0,0
Mt Moroto,2023,4000,-84.0,-2.056807051909892,23.0,0
Mt Moroto,2023,4058,-26.0,-0.6366307541625857,23.0,0
Mt Moroto,2023,4040,-44.0,-1.0773751224289911,23.0,0
Mt Moroto,2023,4548,464.0,11.361410381978452,23.0,0
Mt Moroto,2023,3909,-175.0,-4.285014691478942,23.0,0
Mt Moroto,2023,3906,-178.0,-4.35847208619001,23.0,0
Mt Moroto,2023,4081,-3.0,-0.07345739471106758,23.0,0
Mt Moroto,2023,4046,-38.0,-0.930460333006856,23.0,0
Mt Moroto,2023,3853,-231.0,-5.656219392752203,23.0,0
Mt Moroto,2023,4065,-19.0,-0.465230166503428,23.0,0
Mt Moroto,2023,4087,3.0,0.07345739471106758,23.0,0
Mt Moroto,2023,3981,-103.0,-2.5220372184133204,23.0,0
Mt Moroto,2023,4053,-31.0,-0.7590597453476984,23.0,0
Mt Moroto,2022,5097,-204.0,-3.8483305036785516,22.0,0
Mt Moroto,2022,5002,-299.0,-5.6404451990190525,22.0,0
Mt Moroto,2022,5191,-110.0,-2.07508017355216,22.0,0
Mt Moroto,2022,5037,-264.0,-4.980192416525184,22.0,0
Mt Moroto,2022,4956,-345.0,-6.508205998868139,22.0,0
Mt Moroto,2022,4809,-492.0,-9.281267685342389,22.0,1
Mt Moroto,2022,5358,57.0,1.0752688172043012,22.0,0
Mt Moroto,2022,5182,-119.0,-2.2448594604791547,22.0,0
Mt Moroto,2022,5576,275.0,5.1877004338804,22.0,0
Mt Moroto,2022,4782,-519.0,-9.790605546123372,22.0,0
Mt Moroto,2022,5203,-98.0,-1.8487077909828336,22.0,0
Mt Moroto,2022,5357,56.0,1.0564044519901905,22.0,0
Mt Moroto,2022,5132,-169.0,-3.1880777211846825,22.0,0
Mt Moroto,2022,5290,-11.0,-0.207508017355216,22.0,0
Mt Moroto,2022,4811,-490.0,-9.243538954914166,22.0,0
Mt Moroto,2022,5187,-114.0,-2.1505376344086025,22.0,0
Mt Moroto,2022,5076,-225.0,-4.244482173174872,22.0,0
Mt Moroto,2022,5546,245.0,4.621769477457083,22.0,0
Mt Moroto,2022,5340,39.0,0.7357102433503113,22.0,0
Mt Moroto,2022,5505,204.0,3.8483305036785516,22.0,0
Mt Moroto,2021,5922,324.0,5.787781350482315,17.0,0
Mt Moroto,2021,5456,-142.0,-2.536620221507681,17.0,0
Mt Moroto,2021,5627,29.0,0.5180421579135406,17.0,0
Mt Moroto,2021,5296,-302.0,-5.394783851375491,17.0,0
Mt Moroto,2021,5698,100.0,1.7863522686673812,17.0,0
Mt Moroto,2021,5739,141.0,2.5187566988210075,17.0,1
Mt Moroto,2021,5679,81.0,1.4469453376205788,17.0,0
Mt Moroto,2021,5456,-142.0,-2.536620221507681,17.0,0
Mt Moroto,2021,6097,499.0,8.913897820650233,17.0,0
Mt Moroto,2021,5601,3.0,0.05359056806002144,17.0,0
Mt Moroto,2021,6419,821.0,14.6659521257592,17.0,0
Mt Moroto,2021,5297,-301.0,-5.376920328688818,17.0,0
Mt Moroto,2021,5765,167.0,2.983208288674527,17.0,0
Mt Moroto,2021,5866,268.0,4.787424080028582,17.0,0
Mt Moroto,2021,5302,-296.0,-5.287602715255448,17.0,0
Mt Moroto,2021,5526,-72.0,-1.2861736334405145,17.0,0
Mt Moroto,2021,5206,-392.0,-7.002500893176135,17.0,0
Mt Moroto,2021,5934,336.0,6.002143622722401,17.0,0
Mt Moroto,2021,5569,-29.0,-0.5180421579135406,17.0,0
Mt Moroto,2021,5362,-236.0,-4.215791354055019,17.0,0
Mt Moroto,2020,4387,203.0,4.851816443594646,24.0,0
Mt Moroto,2020,4181,-3.0,-0.07170172084130019,24.0,0
Mt Moroto,2020,4355,171.0,4.086998087954111,24.0,1
Mt Moroto,2020,4272,88.0,2.1032504780114722,24.0,0
Mt Moroto,2020,3981,-203.0,-4.851816443594646,24.0,0
Mt Moroto,2020,4071,-113.0,-2.7007648183556405,24.0,0
Mt Moroto,2020,4012,-172.0,-4.1108986615678775,24.0,0
Mt Moroto,2020,3946,-238.0,-5.688336520076482,24.0,0
Mt Moroto,2020,3843,-341.0,-8.150095602294455,24.0,0
Mt Moroto,2020,4607,423.0,10.109942638623327,24.0,0
Mt Moroto,2020,4240,56.0,1.338432122370937,24.0,0
Mt Moroto,2020,4271,87.0,2.0793499043977053,24.0,0
Mt Moroto,2020,4412,228.0,5.449330783938815,24.0,0
Mt Moroto,2020,4069,-115.0,-2.748565965583174,24.0,1
Mt Moroto,2020,3904,-280.0,-6.692160611854685,24.0,0
Mt Moroto,2020,4335,151.0,3.608986615678776,24.0,0
Mt Moroto,2020,3933,-251.0,-5.999043977055449,24.0,0
Mt Moroto,2020,4330,146.0,3.4894837476099427,24.0,0
Mt Moroto,2020,3876,-308.0,-7.361376673040152,24.0,0
Mt Moroto,2020,3919,-265.0,-6.333652007648184,24.0,1
Mt Moroto,2019,4025,-134.0,-3.221928348160615,24.0,0
Mt Moroto,2019,4296,137.0,3.2940610723731667,24.0,0
Mt Moroto,2019,4495,336.0,8.078865111805722,24.0,0
Mt Moroto,2019,4245,86.0,2.067804760759798,24.0,0
Mt Moroto,2019,4033,-126.0,-3.029574416927146,24.0,0
Mt Moroto,2019,4348,189.0,4.544361625390718,24.0,0
Mt Moroto,2019,3847,-312.0,-7.501803318105314,24.0,0
Mt Moroto,2019,3968,-191.0,-4.5924501081990865,24.0,0
Mt Moroto,2019,4175,16.0,0.38470786246693917,24.0,0
Mt Moroto,2019,4316,157.0,3.774945900456841,24.0,0
Mt Moroto,2019,4115,-44.0,-1.0579466217840827,24.0,0
Mt Moroto,2019,4093,-66.0,-1.586919932676124,24.0,0
Mt Moroto,2019,4105,-54.0,-1.2983890358259196,24.0,1
Mt Moroto,2019,4384,225.0,5.409954315941333,24.0,0
Mt Moroto,2019,4001,-158.0,-3.798990141861024,24.0,0
Mt Moroto,2019,3955,-204.0,-4.905025246453475,24.0,1
Mt Moroto,2019,4102,-57.0,-1.3705217600384707,24.0,0
Mt Moroto,2019,4415,256.0,6.155325799471027,24.0,1
Mt Moroto,2019,4022,-137.0,-3.2940610723731667,24.0,0
Mt Moroto,2019,4104,-55.0,-1.3224332772301035,24.0,0
Bukedi North,2024,3375,-276.0,-7.559572719802794,26.0,0
Bukedi North,2024,3610,-41.0,-1.1229800054779513,26.0,0
Bukedi North,2024,3691,40.0,1.0955902492467817,26.0,0
Bukedi North,2024,3432,-219.0,-5.99835661462613,26.0,1
Bukedi North,2024,3848,197.0,5.3957819775404,26.0,0
Bukedi North,2024,3689,38.0,1.0408107367844426,26.0,0
Bukedi North,2024,3556,-95.0,-2.6020268419611066,26.0,0
Bukedi North,2024,3690,39.0,1.0682004930156122,26.0,0
Bukedi North,2024,3737,86.0,2.355519035880581,26.0,0
Bukedi North,2024,3332,-319.0,-8.737332237743084,26.0,1
Bukedi North,2024,3697,46.0,1.259928786633799,26.0,0
Bukedi North,2024,3868,217.0,5.943577102163791,26.0,0
Bukedi North,2024,3510,-141.0,-3.8619556285949055,26.0,0
Bukedi North,2024,3560,-91.0,-2.4924678170364283,26.0,0
Bukedi North,2024,3587,-64.0,-1.7529443987948508,26.0,0
Bukedi North,2024,3791,140.0,3.8345658723637364,26.0,0
Bukedi North,2024,3458,-193.0,-5.286222952615722,26.0,0
Bukedi North,2024,3729,78.0,2.1364009860312243,26.0,0
Bukedi North,2024,3590,-61.0,-1.6707751301013423,26.0,0
Bukedi North,2024,3956,305.0,8.35387565050671,26.0,1
Bukedi North,2023,3073,-43.0,-1.37997432605905,28.0,0
Bukedi North,2023,2773,-343.0,-11.007702182284982,28.0,0
Bukedi North,2023,3211,95.0,3.048780487804878,28.0,0
Bukedi North,2023,3174,58.0,1.8613607188703467,28.0,0
Bukedi North,2023,3142,26.0,0.8344030808729139,28.0,0
Bukedi North,2023,3297,181.0,5.808729139922978,28.0,0
Bukedi North,2023,2861,-255.0,-8.183568677792042,28.0,0
Bukedi North,2023,2975,-141.0,-4.525032092426187,28.0,0
Bukedi North,2023,3108,-8.0,-0.25673940949935814,28.0,1
Bukedi North,2023,3133,17.0,0.5455712451861361,28.0,0
Bukedi North,2023,3086,-30.0,-0.9627727856225932,28.0,0
Bukedi North,2023,2882,-234.0,-7.509627727856226,28.0,0
Bukedi North,2023,3039,-77.0,-2.471116816431322,28.0,0
Bukedi North,2023,3363,247.0,7.926829268292683,28.0,0
Bukedi North,2023,2945,-171.0,-5.487804878048781,28.0,0
Bukedi North,2023,3105,-11.0,-0.35301668806161746,28.0,0
Bukedi North,2023,3183,67.0,2.1501925545571248,28.0,0
Bukedi North,2023,3231,115.0,3.690629011553274,28.0,0
Bukedi North,2023,3210,94.0,3.0166880616174585,28.0,0
Bukedi North,2023,3029,-87.0,-2.79204107830552,28.0,0
Bukedi North,2022,4316,-206.0,-4.555506413091552,24.0,0
Bukedi North,2022,4902,380.0,8.403361344537815,24.0,1
Bukedi North,2022,4712,190.0,4.201680672268908,24.0,0
Bukedi North,2022,4527,5.0,0.11057054400707653,24.0,0
Bukedi North,2022,4827,305.0,6.744803184431667,24.0,0
Bukedi North,2022,4180,-342.0,-7.563025210084033,24.0,0
Bukedi North,2022,4221,-301.0,-6.656346749226007,24.0,0
Bukedi North,2022,4029,-493.0,-10.902255639097744,24.0,1
Bukedi North,2022,4545,23.0,0.508624502432552,24.0,1
Bukedi North,2022,4555,33.0,0.729765590446705,24.0,0
Bukedi North,2022,4202,-320.0,-7.076514816452898,24.0,0
Bukedi North,2022,4703,181.0,4.00265369305617,24.0,0
Bukedi North,2022,4094,-428.0,-9.46483856700575,24.0,0
Bukedi North,2022,4592,70.0,1.5479876160990713,24.0,0
Bukedi North,2022,4642,120.0,2.6536930561698364,24.0,0
Bukedi North,2022,4542,20.0,0.4422821760283061,24.0,1
Bukedi North,2022,4175,-347.0,-7.67359575409111,24.0,0
Bukedi North,2022,4782,260.0,5.749668288367979,24.0,0
Bukedi North,2022,4402,-120.0,-2.6536930561698364,24.0,0
Bukedi North,2022,4403,-119.0,-2.631578947368421,24.0,0
Bukedi North,2021,4367,-161.0,-3.55565371024735,22.0,0
Bukedi North,2021,4673,145.0,3.2022968197879855,22.0,0
Bukedi North,2021,4398,-130.0,-2.871024734982332,22.0,0
Bukedi North,2021,4261,-267.0,-5.896643109540636,22.0,0
Bukedi North,2021,4737,209.0,4.615724381625442,22.0,0
Bukedi North,2021,4507,-21.0,-0.4637809187279152,22.0,0
Bukedi North,2021,4746,218.0,4.814487632508834,22.0,0
Bukedi North,2021,4523,-5.0,-0.11042402826855124,22.0,1
Bukedi North,2021,4353,-175.0,-3.864840989399293,22.0,0
Bukedi North,2021,4126,-402.0,-8.87809187279152,22.0,0
Bukedi North,2021,4552,24.0,0.5300353356890459,22.0,0
Bukedi North,2021,4449,-79.0,-1.7446996466431095,22.0,1
Bukedi North,2021,4683,155.0,3.4231448763250882,22.0,0
Bukedi North,2021,4389,-139.0,-3.0697879858657244,22.0,0
Bukedi North,2021,4605,77.0,1.700530035335689,22.0,0
Bukedi North,2021,4514,-14.0,-0.30918727915194344,22.0,0
Bukedi North,2021,4335,-193.0,-4.262367491166078,22.0,0
Bukedi North,2021,4405,-123.0,-2.71643109540636,22.0,0
Bukedi North,2021,4222,-306.0,-6.757950530035335,22.0,0
Bukedi North,2021,4928,400.0,8.8339222614841,22.0,1
Bukedi North,2020,4742,74.0,1.5852613538988862,22.0,0
Bukedi North,2020,4339,-329.0,-7.047986289631533,22.0,1
Bukedi North,2020,5065,397.0,8.50471293916024,22.0,0
Bukedi North,2020,4409,-259.0,-5.548414738646102,22.0,0
Bukedi North,2020,4521,-147.0,-3.1491002570694087,22.0,0
Bukedi North,2020,4603,-65.0,-1.392459297343616,22.0,0
Bukedi North,2020,4659,-9.0,-0.1928020565552699,22.0,0
Bukedi North,2020,4821,153.0,3.2776349614395883,22.0,0
Bukedi North,2020,4208,-460.0,-9.85432733504713,22.0,0
Bukedi North,2020,4663,-5.0,-0.10711225364181663,22.0,0
Bukedi North,2020,4591,-77.0,-1.649528706083976,22.0,0
Bukedi North,2020,4697,29.0,0.6212510711225364,22.0,0
Bukedi North,2020,4580,-88.0,-1.8851756640959727,22.0,0
Bukedi North,2020,4551,-117.0,-2.506426735218509,22.0,1
Bukedi North,2020,4628,-40.0,-0.8568980291345331,22.0,0
Bukedi North,2020,5050,382.0,8.18337617823479,22.0,1
Bukedi North,2020,4555,-113.0,-2.4207369323050556,22.0,0
Bukedi North,2020,4924,256.0,5.484147386461012,22.0,0
Bukedi North,2020,4687,19.0,0.4070265638389032,22.0,0
Bukedi North,2020,4676,8.0,0.17137960582690662,22.0,0
Katonga,2024,3295,21.0,0.6414172266340867,27.0,0
Katonga,2024,3344,70.0,2.138057422113622,27.0,0
Katonga,2024,3206,-68.0,-2.0769700671960907,27.0,0
Katonga,2024,3441,167.0,5.100794135613928,27.0,0
Katonga,2024,3344,70.0,2.138057422113622,27.0,1
Katonga,2024,3065,-209.0,-6.383628588882101,27.0,0
Katonga,2024,2914,-360.0,-10.995723885155773,27.0,0
Katonga,2024,3535,261.0,7.971899816737935,27.0,0
Katonga,2024,3301,27.0,0.8246792913866828,27.0,0
Katonga,2024,3047,-227.0,-6.933414783139891,27.0,0
Katonga,2024,3194,-80.0,-2.443494196701283,27.0,0
Katonga,2024,3411,137.0,4.184483811850947,27.0,0
Katonga,2024,3236,-38.0,-1.1606597434331094,27.0,0
Katonga,2024,3250,-24.0,-0.7330482590103848,27.0,0
Katonga,2024,3378,104.0,3.176542455711668,27.0,0
Katonga,2024,3316,42.0,1.2828344532681735,27.0,0
Katonga,2024,3356,82.0,2.504581551618815,27.0,0
Katonga,2024,3376,102.0,3.1154551007941356,27.0,0
Katonga,2024,3151,-123.0,-3.756872327428222,27.0,0
Katonga,2024,3165,-109.0,-3.329260843005498,27.0,0
Katonga,2023,3286,-148.0,-4.309842748980781,26.0,0
Katonga,2023,3328,-106.0,-3.0867792661619107,26.0,0
Katonga,2023,3403,-31.0,-0.902737332556785,26.0,0
Katonga,2023,3415,-19.0,-0.553290623179965,26.0,0
Katonga,2023,3659,225.0,6.552125800815375,26.0,0
Katonga,2023,3470,36.0,1.04834012813046,26.0,0
Katonga,2023,3406,-28.0,-0.8153756552125802,26.0,1
Katonga,2023,3863,429.0,12.492719860221316,26.0,0
Katonga,2023,3252,-182.0,-5.29994175888177,26.0,0
Katonga,2023,3373,-61.0,-1.7763541059988353,26.0,0
Katonga,2023,3724,290.0,8.44496214327315,26.0,0
Katonga,2023,3720,286.0,8.328479906814211,26.0,0
Katonga,2023,3371,-63.0,-1.8345952242283055,26.0,0
Katonga,2023,3147,-287.0,-8.357600465928945,26.0,0
Katonga,2023,3349,-85.0,-2.4752475247524752,26.0,0
Katonga,2023,3662,228.0,6.639487478159581,26.0,0
Katonga,2023,3404,-30.0,-0.8736167734420501,26.0,0
Katonga,2023,3543,109.0,3.1741409435061154,26.0,1
Katonga,2023,3423,-11.0,-0.320326150262085,26.0,0
Katonga,2023,3184,-250.0,-7.2801397786837505,26.0,0
Katonga,2022,6195,-10.0,-0.16116035455278002,17.0,0
Katonga,2022,6445,240.0,3.8678485092667207,17.0,0
Katonga,2022,6011,-194.0,-3.126510878323932,17.0,0
Katonga,2022,6436,231.0,3.722804190169218,17.0,0
Katonga,2022,6214,9.0,0.145044319097502,17.0,0
Katonga,2022,6419,214.0,3.448831587429493,17.0,0
Katonga,2022,6289,84.0,1.353746978243352,17.0,1
Katonga,2022,5895,-310.0,-4.99597099113618,17.0,0
Katonga,2022,6098,-107.0,-1.7244157937147464,17.0,0
Katonga,2022,6088,-117.0,-1.8855761482675264,17.0,0
Katonga,2022,5997,-208.0,-3.352135374697824,17.0,0
Katonga,2022,6264,59.0,0.9508460918614021,17.0,0
Katonga,2022,6794,589.0,9.492344883158744,17.0,0
Katonga,2022,6522,317.0,5.1087832393231265,17.0,0
Katonga,2022,6567,362.0,5.834004834810637,17.0,0
Katonga,2022,5980,-225.0,-3.62610797743755,17.0,0
Katonga,2022,6573,368.0,5.930701047542305,17.0,0
Katonga,2022,6682,477.0,7.687348912167606,17.0,1
